ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,y
1924-11-01,-0.18231376476031716,-0.3407095863785997,0.006248061556674375,-0.18231376476031716,-0.18231376476031716,0.0005759364054381759,0.0005759364054381759,0.0005759364054381759,0.0005759364054381759,0.0005759364054381759,0.0005759364054381759,0.0,0.0,0.0,-0.18173782835487898,-0.21
1924-12-01,-0.18161120162261432,-0.35546248530649277,-0.005080257475663748,-0.18161120162261432,-0.18161120162261432,-0.003959071946334947,-0.003959071946334947,-0.003959071946334947,-0.003959071946334947,-0.003959071946334947,-0.003959071946334947,0.0,0.0,0.0,-0.18557027356894926,-0.37
1925-01-01,-0.18088521971365473,-0.3596351711996438,-0.03480294470849697,-0.18088521971365473,-0.18088521971365473,-0.012521734066591446,-0.012521734066591446,-0.012521734066591446,-0.012521734066591446,-0.012521734066591446,-0.012521734066591446,0.0,0.0,0.0,-0.19340695378024617,-0.36
1925-02-01,-0.18015923780469517,-0.36515363521015554,-0.030453091492865857,-0.18015923780469517,-0.18015923780469517,-0.012249792077460658,-0.012249792077460658,-0.012249792077460658,-0.012249792077460658,-0.012249792077460658,-0.012249792077460658,0.0,0.0,0.0,-0.19240902988215583,-0.4
1925-03-01,-0.17950351220950583,-0.35699879698291,-0.014247826925676135,-0.17950351220950583,-0.17950351220950583,-0.006445144409547569,-0.006445144409547569,-0.006445144409547569,-0.006445144409547569,-0.006445144409547569,-0.006445144409547569,0.0,0.0,0.0,-0.1859486566190534,-0.26
1925-04-01,-0.1787775303005462,-0.34651617016655434,-0.021116139983453318,-0.1787775303005462,-0.1787775303005462,-0.0011504016352647513,-0.0011504016352647513,-0.0011504016352647513,-0.0011504016352647513,-0.0011504016352647513,-0.0011504016352647513,0.0,0.0,0.0,-0.17992793193581094,-0.24
1925-05-01,-0.17807496716284335,-0.3397141874945662,-0.004946143991928206,-0.17807496716284335,-0.17807496716284335,0.009209752286532607,0.009209752286532607,0.009209752286532607,0.009209752286532607,0.009209752286532607,0.009209752286532607,0.0,0.0,0.0,-0.16886521487631073,-0.24
1925-06-01,-0.17734898525388376,-0.34169238798183543,0.0027861970660731875,-0.17734898525388376,-0.17734898525388376,0.007798257386138335,0.007798257386138335,0.007798257386138335,0.007798257386138335,0.007798257386138335,0.007798257386138335,0.0,0.0,0.0,-0.16955072786774542,-0.28
1925-07-01,-0.17664642211618095,-0.3325096930122555,-0.0015274594045932778,-0.17664642211618095,-0.17664642211618095,0.018364807609741927,0.018364807609741927,0.018364807609741927,0.018364807609741927,0.018364807609741927,0.018364807609741927,0.0,0.0,0.0,-0.15828161450643902,-0.24
1925-08-01,-0.17592044020722136,-0.3366387751613444,0.00213991376662557,-0.17592044020722136,-0.17592044020722136,0.01099049739343508,0.01099049739343508,0.01099049739343508,0.01099049739343508,0.01099049739343508,0.01099049739343508,0.0,0.0,0.0,-0.16492994281378628,-0.16
1925-09-01,-0.1751944582982617,-0.3354121348643346,-0.002489950263595079,-0.1751944582982617,-0.1751944582982617,0.012023931724866897,0.012023931724866897,0.012023931724866897,0.012023931724866897,0.012023931724866897,0.012023931724866897,0.0,0.0,0.0,-0.1631705265733948,-0.13
1925-10-01,-0.17449189516055888,-0.3462978595143546,0.009593992959078854,-0.17449189516055888,-0.17449189516055888,0.008310686823726722,0.008310686823726722,0.008310686823726722,0.008310686823726722,0.008310686823726722,0.008310686823726722,0.0,0.0,0.0,-0.16618120833683217,-0.17
1925-11-01,-0.1737659132515993,-0.3518322583075442,-0.014277681427676459,-0.1737659132515993,-0.1737659132515993,0.004129231502375193,0.004129231502375193,0.004129231502375193,0.004129231502375193,0.004129231502375193,0.004129231502375193,0.0,0.0,0.0,-0.1696366817492241,0.02
1925-12-01,-0.17306335011389645,-0.3433459094229547,-0.0022202370259857256,-0.17306335011389645,-0.17306335011389645,-0.005354133537674287,-0.005354133537674287,-0.005354133537674287,-0.005354133537674287,-0.005354133537674287,-0.005354133537674287,0.0,0.0,0.0,-0.17841748365157073,0.08
1926-01-01,-0.1723373682049369,-0.3440120412682828,-0.017150394468951027,-0.1723373682049369,-0.1723373682049369,-0.012341690900005722,-0.012341690900005722,-0.012341690900005722,-0.012341690900005722,-0.012341690900005722,-0.012341690900005722,0.0,0.0,0.0,-0.18467905910494262,0.12
1926-02-01,-0.17161138629597722,-0.33991077705901557,-0.011017666607502424,-0.17161138629597722,-0.17161138629597722,-0.017281767018524515,-0.017281767018524515,-0.017281767018524515,-0.017281767018524515,-0.017281767018524515,-0.017281767018524515,0.0,0.0,0.0,-0.18889315331450174,-0.1
1926-03-01,-0.1709556607007879,-0.3544780911729458,-0.012035466256541076,-0.1709556607007879,-0.1709556607007879,-0.0058217507430536755,-0.0058217507430536755,-0.0058217507430536755,-0.0058217507430536755,-0.0058217507430536755,-0.0058217507430536755,0.0,0.0,0.0,-0.1767774114438416,0.09
1926-04-01,-0.17022967879182832,-0.3450529071690396,-0.007482971461060578,-0.17022967879182832,-0.17022967879182832,0.003351391899314794,0.003351391899314794,0.003351391899314794,0.003351391899314794,0.003351391899314794,0.003351391899314794,0.0,0.0,0.0,-0.16687828689251352,-0.11
1926-05-01,-0.16952711565412548,-0.3244787643256729,0.0005054298381884252,-0.16952711565412548,-0.16952711565412548,0.009260306908969479,0.009260306908969479,0.009260306908969479,0.009260306908969479,0.009260306908969479,0.009260306908969479,0.0,0.0,0.0,-0.160266808745156,-0.16
1926-06-01,-0.16880113374516592,-0.3406083811133048,0.001314051807447213,-0.16880113374516592,-0.16880113374516592,0.0075102773782204655,0.0075102773782204655,0.0075102773782204655,0.0075102773782204655,0.0075102773782204655,0.0075102773782204655,0.0,0.0,0.0,-0.16129085636694546,-0.16
1926-07-01,-0.16809857060746317,-0.3197176966702401,0.008015128272348456,-0.16809857060746317,-0.16809857060746317,0.018273748326233012,0.018273748326233012,0.018273748326233012,0.018273748326233012,0.018273748326233012,0.018273748326233012,0.0,0.0,0.0,-0.14982482228123015,-0.22
1926-08-01,-0.1673725886985034,-0.31997830564531116,-0.002544782185261195,-0.1673725886985034,-0.1673725886985034,0.007354597460679728,0.007354597460679728,0.007354597460679728,0.007354597460679728,0.007354597460679728,0.007354597460679728,0.0,0.0,0.0,-0.16001799123782368,-0.12
1926-09-01,-0.16664660678954385,-0.3369349812477553,0.0075335751699272925,-0.16664660678954385,-0.16664660678954385,0.009719110096577799,0.009719110096577799,0.009719110096577799,0.009719110096577799,0.009719110096577799,0.009719110096577799,0.0,0.0,0.0,-0.15692749669296605,-0.14
1926-10-01,-0.165944043651841,-0.30968053000060697,0.02245174190570829,-0.165944043651841,-0.165944043651841,0.012494013618601502,0.012494013618601502,0.012494013618601502,0.012494013618601502,0.012494013618601502,0.012494013618601502,0.0,0.0,0.0,-0.1534500300332395,-0.08
1926-11-01,-0.1652180617428815,-0.3233845390331213,0.009970088088266832,-0.1652180617428815,-0.1652180617428815,0.007613440387535299,0.007613440387535299,0.007613440387535299,0.007613440387535299,0.007613440387535299,0.007613440387535299,0.0,0.0,0.0,-0.1576046213553462,-0.06
1926-12-01,-0.16451549860517867,-0.3395384919141239,0.014150875012769508,-0.16451549860517867,-0.16451549860517867,-0.006840167531661474,-0.006840167531661474,-0.006840167531661474,-0.006840167531661474,-0.006840167531661474,-0.006840167531661474,0.0,0.0,0.0,-0.17135566613684014,-0.21
1927-01-01,-0.16378951669621894,-0.332160128712134,-0.009128450769508323,-0.16378951669621894,-0.16378951669621894,-0.012236056604764355,-0.012236056604764355,-0.012236056604764355,-0.012236056604764355,-0.012236056604764355,-0.012236056604764355,0.0,0.0,0.0,-0.17602557330098328,-0.28
1927-02-01,-0.16306353478725935,-0.3423954149115432,-0.014214656751882911,-0.16306353478725935,-0.16306353478725935,-0.022303821608738023,-0.022303821608738023,-0.022303821608738023,-0.022303821608738023,-0.022303821608738023,-0.022303821608738023,0.0,0.0,0.0,-0.18536735639599738,-0.19
1927-03-01,-0.16240780919207004,-0.35374131457000324,-0.0029706823086970576,-0.16240780919207004,-0.16240780919207004,-0.005063474358692937,-0.005063474358692937,-0.005063474358692937,-0.005063474358692937,-0.005063474358692937,-0.005063474358692937,0.0,0.0,0.0,-0.167471283550763,-0.33
1927-04-01,-0.16168182728311054,-0.33253777937757856,0.016981992827225213,-0.16168182728311054,-0.16168182728311054,0.007870262773374059,0.007870262773374059,0.007870262773374059,0.007870262773374059,0.007870262773374059,0.007870262773374059,0.0,0.0,0.0,-0.1538115645097365,-0.26
1927-05-01,-0.1609792641454077,-0.31280279405492595,0.01902414896268292,-0.1609792641454077,-0.1609792641454077,0.009232290058926769,0.009232290058926769,0.009232290058926769,0.009232290058926769,0.009232290058926769,0.009232290058926769,0.0,0.0,0.0,-0.15174697408648094,-0.2
1927-06-01,-0.16025328223644814,-0.3163972823709452,0.02780040024478027,-0.16025328223644814,-0.16025328223644814,0.007175843762604937,0.007175843762604937,0.007175843762604937,0.007175843762604937,0.007175843762604937,0.007175843762604937,0.0,0.0,0.0,-0.1530774384738432,-0.19
1927-07-01,-0.15955071909874513,-0.3070039532093237,0.028110022791757255,-0.15955071909874513,-0.15955071909874513,0.018120497119464823,0.018120497119464823,0.018120497119464823,0.018120497119464823,0.018120497119464823,0.018120497119464823,0.0,0.0,0.0,-0.14143022197928032,-0.16
1927-08-01,-0.15882473718978557,-0.3162373559921627,0.006046077460392789,-0.15882473718978557,-0.15882473718978557,0.0037189070731225493,0.0037189070731225493,0.0037189070731225493,0.0037189070731225493,0.0037189070731225493,0.0037189070731225493,0.0,0.0,0.0,-0.155105830116663,-0.14
1927-09-01,-0.15809875528082606,-0.31331433800290015,0.013791311200713112,-0.15809875528082606,-0.15809875528082606,0.007543871392865854,0.007543871392865854,0.007543871392865854,0.007543871392865854,0.007543871392865854,0.007543871392865854,0.0,0.0,0.0,-0.1505548838879602,-0.08
1927-10-01,-0.15739619214312323,-0.3114211494026313,0.03244896173871192,-0.15739619214312323,-0.15739619214312323,0.01676222130974966,0.01676222130974966,0.01676222130974966,0.01676222130974966,0.01676222130974966,0.01676222130974966,0.0,0.0,0.0,-0.14063397083337356,-0.02
1927-11-01,-0.15667021023416364,-0.3058391519314358,0.031416212368580394,-0.15667021023416364,-0.15667021023416364,0.01102345435303043,0.01102345435303043,0.01102345435303043,0.01102345435303043,0.01102345435303043,0.01102345435303043,0.0,0.0,0.0,-0.1456467558811332,-0.05
1927-12-01,-0.15596764709646066,-0.3300603578112989,0.0026174900197586527,-0.15596764709646066,-0.15596764709646066,-0.008416175440922012,-0.008416175440922012,-0.008416175440922012,-0.008416175440922012,-0.008416175440922012,-0.008416175440922012,0.0,0.0,0.0,-0.16438382253738268,-0.25
1928-01-01,-0.15524166518750115,-0.3315395773163896,-0.009691538275203805,-0.15524166518750115,-0.15524166518750115,-0.012202826355236226,-0.012202826355236226,-0.012202826355236226,-0.012202826355236226,-0.012202826355236226,-0.012202826355236226,0.0,0.0,0.0,-0.16744449154273738,-0.05
1928-02-01,-0.15451568327854157,-0.3526549778714785,-0.007914167623373868,-0.15451568327854157,-0.15451568327854157,-0.027309681238012747,-0.027309681238012747,-0.027309681238012747,-0.027309681238012747,-0.027309681238012747,-0.027309681238012747,0.0,0.0,0.0,-0.18182536451655432,-0.1
1928-03-01,-0.1538365389120955,-0.33360218842598405,0.009595754317304549,-0.1538365389120955,-0.1538365389120955,-0.006932440727651644,-0.006932440727651644,-0.006932440727651644,-0.006932440727651644,-0.006932440727651644,-0.006932440727651644,0.0,0.0,0.0,-0.16076897963974715,-0.23
1928-04-01,-0.15311055700313592,-0.3313105279161041,-0.0025410084492518865,-0.15311055700313592,-0.15311055700313592,-0.005629326343507681,-0.005629326343507681,-0.005629326343507681,-0.005629326343507681,-0.005629326343507681,-0.005629326343507681,0.0,0.0,0.0,-0.1587398833466436,-0.24
1928-05-01,-0.15240799386543308,-0.31910781861109516,0.025679948979880598,-0.15240799386543308,-0.15240799386543308,0.009082105804182528,0.009082105804182528,0.009082105804182528,0.009082105804182528,0.009082105804182528,0.009082105804182528,0.0,0.0,0.0,-0.14332588806125054,-0.17
1928-06-01,-0.15168201195647343,-0.3039085630690993,0.03152603682801167,-0.15168201195647343,-0.15168201195647343,0.008039604289405648,0.008039604289405648,0.008039604289405648,0.008039604289405648,0.008039604289405648,0.008039604289405648,0.0,0.0,0.0,-0.1436424076670678,-0.28
1928-07-01,-0.1509794488187706,-0.305093381685701,0.0437738754359615,-0.1509794488187706,-0.1509794488187706,0.018392105673208772,0.018392105673208772,0.018392105673208772,0.018392105673208772,0.018392105673208772,0.018392105673208772,0.0,0.0,0.0,-0.1325873431455618,-0.16
1928-08-01,-0.150253466909811,-0.2981568488398662,0.04076299250632049,-0.150253466909811,-0.150253466909811,0.014621454727424916,0.014621454727424916,0.014621454727424916,0.014621454727424916,0.014621454727424916,0.014621454727424916,0.0,0.0,0.0,-0.1356320121823861,-0.19
1928-09-01,-0.14952748500085136,-0.3170875006348825,0.03494106910765845,-0.14952748500085136,-0.14952748500085136,0.014455622726562421,0.014455622726562421,0.014455622726562421,0.014455622726562421,0.014455622726562421,0.014455622726562421,0.0,0.0,0.0,-0.13507186227428894,-0.15
1928-10-01,-0.14882492185316185,-0.3097795526919654,0.03049857420414557,-0.14882492185316185,-0.14882492185316185,0.0042177496482883004,0.0042177496482883004,0.0042177496482883004,0.0042177496482883004,0.0042177496482883004,0.0042177496482883004,0.0,0.0,0.0,-0.14460717220487354,-0.18
1928-11-01,-0.14809893993388257,-0.3307047352517953,0.013803822299528382,-0.14809893993388257,-0.14809893993388257,0.0005759364053999252,0.0005759364053999252,0.0005759364053999252,0.0005759364053999252,0.0005759364053999252,0.0005759364053999252,0.0,0.0,0.0,-0.14752300352848263,-0.11
1928-12-01,-0.14739637678619305,-0.3105203203700552,0.022948773346621723,-0.14739637678619305,-0.14739637678619305,-0.00395907194632735,-0.00395907194632735,-0.00395907194632735,-0.00395907194632735,-0.00395907194632735,-0.00395907194632735,0.0,0.0,0.0,-0.1513554487325204,-0.14
1929-01-01,-0.14667039486691383,-0.33248380149469625,0.005949963077135474,-0.14667039486691383,-0.14667039486691383,-0.01252173406660829,-0.01252173406660829,-0.01252173406660829,-0.01252173406660829,-0.01252173406660829,-0.01252173406660829,0.0,0.0,0.0,-0.1591921289335221,-0.42
1929-02-01,-0.14594441294763463,-0.33004747615021807,0.01718123041750676,-0.14594441294763463,-0.14594441294763463,-0.012249792077447676,-0.012249792077447676,-0.012249792077447676,-0.012249792077447676,-0.012249792077447676,-0.012249792077447676,0.0,0.0,0.0,-0.1581942050250823,-0.49
1929-03-01,-0.14528868734312442,-0.317586281197637,0.013692822808909681,-0.14528868734312442,-0.14528868734312442,-0.006445144409560305,-0.006445144409560305,-0.006445144409560305,-0.006445144409560305,-0.006445144409560305,-0.006445144409560305,0.0,0.0,0.0,-0.15173383175268473,-0.31
1929-04-01,-0.14456270542384506,-0.3143404510335522,0.011036995200795298,-0.14456270542384506,-0.14456270542384506,-0.0011504016352511413,-0.0011504016352511413,-0.0011504016352511413,-0.0011504016352511413,-0.0011504016352511413,-0.0011504016352511413,0.0,0.0,0.0,-0.1457131070590962,-0.36
1929-05-01,-0.14386014227615554,-0.29770345549807853,0.035408423625910596,-0.14386014227615554,-0.14386014227615554,0.009209752286505642,0.009209752286505642,0.009209752286505642,0.009209752286505642,0.009209752286505642,0.009209752286505642,0.0,0.0,0.0,-0.1346503899896499,-0.31
1929-06-01,-0.1431341603568764,-0.31849373851684304,0.030477416848877347,-0.1431341603568764,-0.1431341603568764,0.0077982573861327545,0.0077982573861327545,0.0077982573861327545,0.0077982573861327545,0.0077982573861327545,0.0077982573861327545,0.0,0.0,0.0,-0.13533590297074363,-0.34
1929-07-01,-0.1424315972091868,-0.28809684374075684,0.038670205615591605,-0.1424315972091868,-0.1424315972091868,0.018364807609711445,0.018364807609711445,0.018364807609711445,0.018364807609711445,0.018364807609711445,0.018364807609711445,0.0,0.0,0.0,-0.12406678959947536,-0.29
1929-08-01,-0.1417056152899077,-0.2933969234551388,0.04104812238858434,-0.1417056152899077,-0.1417056152899077,0.010990497393426868,0.010990497393426868,0.010990497393426868,0.010990497393426868,0.010990497393426868,0.010990497393426868,0.0,0.0,0.0,-0.13071511789648083,-0.23
1929-09-01,-0.14097963337062833,-0.29691103644715294,0.03550020035257081,-0.14097963337062833,-0.14097963337062833,0.012023931724852803,0.012023931724852803,0.012023931724852803,0.012023931724852803,0.012023931724852803,0.012023931724852803,0.0,0.0,0.0,-0.12895570164577552,-0.22
1929-10-01,-0.1402770702229388,-0.30603355509862773,0.039225599630339815,-0.1402770702229388,-0.1402770702229388,0.008310686823724614,0.008310686823724614,0.008310686823724614,0.008310686823724614,0.008310686823724614,0.008310686823724614,0.0,0.0,0.0,-0.13196638339921418,-0.14
1929-11-01,-0.1395510883036596,-0.3100200222840214,0.035081449763805145,-0.1395510883036596,-0.1395510883036596,0.004129231502374389,0.004129231502374389,0.004129231502374389,0.004129231502374389,0.004129231502374389,0.004129231502374389,0.0,0.0,0.0,-0.1354218568012852,-0.12
1929-12-01,-0.13884852515597007,-0.32208930289527804,0.023719480091237047,-0.13884852515597007,-0.13884852515597007,-0.005354133537673791,-0.005354133537673791,-0.005354133537673791,-0.005354133537673791,-0.005354133537673791,-0.005354133537673791,0.0,0.0,0.0,-0.14420265869364385,-0.45
1930-01-01,-0.13812254323669096,-0.30918695114409367,0.018387622538669428,-0.13812254323669096,-0.13812254323669096,-0.012341690900005654,-0.012341690900005654,-0.012341690900005654,-0.012341690900005654,-0.012341690900005654,-0.012341690900005654,0.0,0.0,0.0,-0.1504642341366966,-0.29
1930-02-01,-0.1373965613174116,-0.33307506917557383,0.01242395019083874,-0.1373965613174116,-0.1373965613174116,-0.01728176701852307,-0.01728176701852307,-0.01728176701852307,-0.01728176701852307,-0.01728176701852307,-0.01728176701852307,0.0,0.0,0.0,-0.15467832833593467,-0.26
1930-03-01,-0.13674083571290138,-0.3055213663113534,0.022887964056744165,-0.13674083571290138,-0.13674083571290138,-0.005821750743049799,-0.005821750743049799,-0.005821750743049799,-0.005821750743049799,-0.005821750743049799,-0.005821750743049799,0.0,0.0,0.0,-0.14256258645595118,-0.08
1930-04-01,-0.13601485379362216,-0.3045040227324174,0.02875571381696485,-0.13601485379362216,-0.13601485379362216,0.0033513918993123924,0.0033513918993123924,0.0033513918993123924,0.0033513918993123924,0.0033513918993123924,0.0033513918993123924,0.0,0.0,0.0,-0.13266346189430978,-0.18
1930-05-01,-0.13531229064593264,-0.30647424779276156,0.036697790471914675,-0.13531229064593264,-0.13531229064593264,0.00926030690895525,0.00926030690895525,0.00926030690895525,0.00926030690895525,0.00926030690895525,0.00926030690895525,0.0,0.0,0.0,-0.1260519837369774,-0.16
1930-06-01,-0.13458630872665345,-0.2893913436692315,0.05217753759330647,-0.13458630872665345,-0.13458630872665345,0.007510277378216895,0.007510277378216895,0.007510277378216895,0.007510277378216895,0.007510277378216895,0.007510277378216895,0.0,0.0,0.0,-0.12707603134843656,-0.12
1930-07-01,-0.13388374557896393,-0.27933134779556423,0.057632821402652135,-0.13388374557896393,-0.13388374557896393,0.018273748326241183,0.018273748326241183,0.018273748326241183,0.018273748326241183,0.018273748326241183,0.018273748326241183,0.0,0.0,0.0,-0.11560999725272275,-0.12
1930-08-01,-0.13315776365968465,-0.30121034594741647,0.04346032603866942,-0.13315776365968465,-0.13315776365968465,0.007354597460675595,0.007354597460675595,0.007354597460675595,0.007354597460675595,0.007354597460675595,0.007354597460675595,0.0,0.0,0.0,-0.12580316619900905,-0.1
1930-09-01,-0.13243178174040543,-0.28878814562532856,0.05384196671722705,-0.13243178174040543,-0.13243178174040543,0.00971911009657575,0.00971911009657575,0.00971911009657575,0.00971911009657575,0.00971911009657575,0.00971911009657575,0.0,0.0,0.0,-0.12271267164382968,-0.1
1930-10-01,-0.1317292185927159,-0.2908521783839705,0.0413945787779977,-0.1317292185927159,-0.1317292185927159,0.012494013618616403,0.012494013618616403,0.012494013618616403,0.012494013618616403,0.012494013618616403,0.012494013618616403,0.0,0.0,0.0,-0.1192352049740995,-0.04
1930-11-01,-0.13100323667343672,-0.2858533874849866,0.043087519837749236,-0.13100323667343672,-0.13100323667343672,0.0076134403875386,0.0076134403875386,0.0076134403875386,0.0076134403875386,0.0076134403875386,0.0076134403875386,0.0,0.0,0.0,-0.12338979628589812,0.14
1930-12-01,-0.1303006735257472,-0.30648528629101685,0.03617222549340259,-0.1303006735257472,-0.1303006735257472,-0.006840167531666049,-0.006840167531666049,-0.006840167531666049,-0.006840167531666049,-0.006840167531666049,-0.006840167531666049,0.0,0.0,0.0,-0.13714084105741325,-0.02
1931-01-01,-0.12957469160646792,-0.307972001970001,0.028263559015774584,-0.12957469160646792,-0.12957469160646792,-0.012236056604748356,-0.012236056604748356,-0.012236056604748356,-0.012236056604748356,-0.012236056604748356,-0.012236056604748356,0.0,0.0,0.0,-0.14181074821121628,-0.07
1931-02-01,-0.12884870968718873,-0.31376459362835235,0.00731767506287677,-0.12884870968718873,-0.12884870968718873,-0.022303821608736382,-0.022303821608736382,-0.022303821608736382,-0.022303821608736382,-0.022303821608736382,-0.022303821608736382,0.0,0.0,0.0,-0.1511525312959251,-0.17
1931-03-01,-0.12819298408267843,-0.3034164811749802,0.03364411517113617,-0.12819298408267843,-0.12819298408267843,-0.005063474358703147,-0.005063474358703147,-0.005063474358703147,-0.005063474358703147,-0.005063474358703147,-0.005063474358703147,0.0,0.0,0.0,-0.13325645844138156,-0.06
1931-04-01,-0.1274670021633993,-0.28842047678936944,0.052159480645147395,-0.1274670021633993,-0.1274670021633993,0.007870262773355808,0.007870262773355808,0.007870262773355808,0.007870262773355808,0.007870262773355808,0.007870262773355808,0.0,0.0,0.0,-0.11959673939004348,-0.15
1931-05-01,-0.12676443901570977,-0.2888154802175852,0.04964097153641875,-0.12676443901570977,-0.12676443901570977,0.00923229005892776,0.00923229005892776,0.00923229005892776,0.00923229005892776,0.00923229005892776,0.00923229005892776,0.0,0.0,0.0,-0.11753214895678202,-0.13
1931-06-01,-0.12603845709643058,-0.28551791791157427,0.05094160618396201,-0.12603845709643058,-0.12603845709643058,0.007175843762609615,0.007175843762609615,0.007175843762609615,0.007175843762609615,0.007175843762609615,0.007175843762609615,0.0,0.0,0.0,-0.11886261333382096,-0.01
1931-07-01,-0.1253358939487409,-0.26647656888208954,0.06802488748274463,-0.1253358939487409,-0.1253358939487409,0.018120497119458314,0.018120497119458314,0.018120497119458314,0.018120497119458314,0.018120497119458314,0.018120497119458314,0.0,0.0,0.0,-0.10721539682928258,0.1
1931-08-01,-0.12460991202946169,-0.2894789356887496,0.052392919011876135,-0.12460991202946169,-0.12460991202946169,0.003718907073103356,0.003718907073103356,0.003718907073103356,0.003718907073103356,0.003718907073103356,0.003718907073103356,0.0,0.0,0.0,-0.12089100495635834,-0.01
1931-09-01,-0.12388393011018256,-0.29018038737115526,0.04937813073770539,-0.12388393011018256,-0.12388393011018256,0.0075438713928690304,0.0075438713928690304,0.0075438713928690304,0.0075438713928690304,0.0075438713928690304,0.0075438713928690304,0.0,0.0,0.0,-0.11634005871731352,-0.1
1931-10-01,-0.12318136696249297,-0.27931589263709916,0.06504080684226123,-0.12318136696249297,-0.12318136696249297,0.016762221309786236,0.016762221309786236,0.016762221309786236,0.016762221309786236,0.016762221309786236,0.016762221309786236,0.0,0.0,0.0,-0.10641914565270674,0.02
1931-11-01,-0.12245538504321384,-0.27801615016594483,0.06030987108089013,-0.12245538504321384,-0.12245538504321384,0.011023454353021371,0.011023454353021371,0.011023454353021371,0.011023454353021371,0.011023454353021371,0.011023454353021371,0.0,0.0,0.0,-0.11143193069019247,-0.09
1931-12-01,-0.1217528218955241,-0.30214440492973105,0.03572215324729443,-0.1217528218955241,-0.1217528218955241,-0.008416175440926092,-0.008416175440926092,-0.008416175440926092,-0.008416175440926092,-0.008416175440926092,-0.008416175440926092,0.0,0.0,0.0,-0.13016899733645018,-0.05
1932-01-01,-0.12102683997624496,-0.2984541354192007,0.03899517740173469,-0.12102683997624496,-0.12102683997624496,-0.012202826355258132,-0.012202826355258132,-0.012202826355258132,-0.012202826355258132,-0.012202826355258132,-0.012202826355258132,0.0,0.0,0.0,-0.1332296663315031,0.1
1932-02-01,-0.12030085805696583,-0.3251908793263142,0.011261981523750679,-0.12030085805696583,-0.12030085805696583,-0.027309681238023013,-0.027309681238023013,-0.027309681238023013,-0.027309681238023013,-0.027309681238023013,-0.027309681238023013,0.0,0.0,0.0,-0.14761053929498885,-0.13
1932-03-01,-0.11962171368086592,-0.2897774947858325,0.03850055509636563,-0.11962171368086592,-0.11962171368086592,-0.006932440727640384,-0.006932440727640384,-0.006932440727640384,-0.006932440727640384,-0.006932440727640384,-0.006932440727640384,0.0,0.0,0.0,-0.12655415440850631,-0.14
1932-04-01,-0.1188957317615868,-0.2964074809369066,0.043590964649112204,-0.1188957317615868,-0.1188957317615868,-0.005629326343508191,-0.005629326343508191,-0.005629326343508191,-0.005629326343508191,-0.005629326343508191,-0.005629326343508191,0.0,0.0,0.0,-0.12452505810509498,-0.04
1932-05-01,-0.11819316861389721,-0.2846202546499341,0.05689995989683921,-0.11819316861389721,-0.11819316861389721,0.009082105804170976,0.009082105804170976,0.009082105804170976,0.009082105804170976,0.009082105804170976,0.009082105804170976,0.0,0.0,0.0,-0.10911106280972624,-0.14
1932-06-01,-0.11746718669461792,-0.2714341327616931,0.06465711970332597,-0.11746718669461792,-0.11746718669461792,0.008039604289408673,0.008039604289408673,0.008039604289408673,0.008039604289408673,0.008039604289408673,0.008039604289408673,0.0,0.0,0.0,-0.10942758240520925,-0.17
1932-07-01,-0.11676462354692833,-0.2651204436561506,0.08115618568487708,-0.11676462354692833,-0.11676462354692833,0.018392105673207666,0.018392105673207666,0.018392105673207666,0.018392105673207666,0.018392105673207666,0.018392105673207666,0.0,0.0,0.0,-0.09837251787372067,-0.15
1932-08-01,-0.1160386416276492,-0.2713709589834043,0.07804429856778891,-0.1160386416276492,-0.1160386416276492,0.014621454727425612,0.014621454727425612,0.014621454727425612,0.014621454727425612,0.014621454727425612,0.014621454727425612,0.0,0.0,0.0,-0.10141718690022358,-0.15
1932-09-01,-0.11531265970836992,-0.268766682125049,0.0693515250556944,-0.11531265970836992,-0.11531265970836992,0.014455622726551648,0.014455622726551648,0.014455622726551648,0.014455622726551648,0.014455622726551648,0.014455622726551648,0.0,0.0,0.0,-0.10085703698181826,-0.1
1932-10-01,-0.11461009656068048,-0.27442349582982034,0.0630289546251482,-0.11461009656068048,-0.11461009656068048,0.004217749648320523,0.004217749648320523,0.004217749648320523,0.004217749648320523,0.004217749648320523,0.004217749648320523,0.0,0.0,0.0,-0.11039234691235995,-0.1
1932-11-01,-0.11388411464140119,-0.28242860784057483,0.05231763493219507,-0.11388411464140119,-0.11388411464140119,0.0005759364053989732,0.0005759364053989732,0.0005759364053989732,0.0005759364053989732,0.0005759364053989732,0.0005759364053989732,0.0,0.0,0.0,-0.11330817823600221,-0.23
1932-12-01,-0.11318155147858286,-0.2759254166978423,0.04307333767893892,-0.11318155147858286,-0.11318155147858286,-0.00395907194633516,-0.00395907194633516,-0.00395907194633516,-0.00395907194633516,-0.00395907194633516,-0.00395907194633516,0.0,0.0,0.0,-0.11714062342491802,-0.23
1933-01-01,-0.11245556954367061,-0.28470805925321585,0.05039994554618075,-0.11245556954367061,-0.11245556954367061,-0.012521734066597798,-0.012521734066597798,-0.012521734066597798,-0.012521734066597798,-0.012521734066597798,-0.012521734066597798,0.0,0.0,0.0,-0.12497730361026842,-0.26
