,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,y
855,1921-04-01,-0.15205441864517563,-0.34514560396561084,0.042076063412554265,-0.15205441864517563,-0.15205441864517563,0.004078339128043155,0.004078339128043155,0.004078339128043155,0.004078339128043155,0.004078339128043155,0.004078339128043155,0.0,0.0,0.0,-0.14797607951713249,-0.26
856,1921-05-01,-0.1517238521889774,-0.336086357573377,0.03627084207339643,-0.1517238521889774,-0.1517238521889774,0.0038097249171656256,0.0038097249171656256,0.0038097249171656256,0.0038097249171656256,0.0038097249171656256,0.0038097249171656256,0.0,0.0,0.0,-0.14791412727181177,-0.21
857,1921-06-01,-0.15138226685090592,-0.3494217061405342,0.032250866132307994,-0.15138226685090592,-0.15138226685090592,-0.00025497217026149887,-0.00025497217026149887,-0.00025497217026149887,-0.00025497217026149887,-0.00025497217026149887,-0.00025497217026149887,0.0,0.0,0.0,-0.1516372390211674,-0.23
858,1921-07-01,-0.15105170039470764,-0.32102419850503433,0.037230267734297176,-0.15105170039470764,-0.15105170039470764,0.003788258376502474,0.003788258376502474,0.003788258376502474,0.003788258376502474,0.003788258376502474,0.003788258376502474,0.0,0.0,0.0,-0.14726344201820515,-0.13
859,1921-08-01,-0.15071011505663615,-0.33252895268730986,0.03504901301311921,-0.15071011505663615,-0.15071011505663615,3.422858339786174e-05,3.422858339786174e-05,3.422858339786174e-05,3.422858339786174e-05,3.422858339786174e-05,3.422858339786174e-05,0.0,0.0,0.0,-0.1506758864732383,-0.19
860,1921-09-01,-0.15036852971856465,-0.3141122499035142,0.03326764783072136,-0.15036852971856465,-0.15036852971856465,0.005316972479671804,0.005316972479671804,0.005316972479671804,0.005316972479671804,0.005316972479671804,0.005316972479671804,0.0,0.0,0.0,-0.14505155723889285,-0.18
861,1921-10-01,-0.15003796326236638,-0.3223546286308038,0.03285638772116809,-0.15003796326236638,-0.15003796326236638,0.004363187863509692,0.004363187863509692,0.004363187863509692,0.004363187863509692,0.004363187863509692,0.004363187863509692,0.0,0.0,0.0,-0.14567477539885668,-0.08
862,1921-11-01,-0.14969637792429485,-0.3322176691794893,0.03319633610827281,-0.14969637792429485,-0.14969637792429485,-0.0014576597979961711,-0.0014576597979961711,-0.0014576597979961711,-0.0014576597979961711,-0.0014576597979961711,-0.0014576597979961711,0.0,0.0,0.0,-0.15115403772229102,-0.15
863,1921-12-01,-0.14936581146809663,-0.33750068473239697,0.027182310952584006,-0.14936581146809663,-0.14936581146809663,-0.0054634813078026255,-0.0054634813078026255,-0.0054634813078026255,-0.0054634813078026255,-0.0054634813078026255,-0.0054634813078026255,0.0,0.0,0.0,-0.15482929277589927,-0.15
864,1922-01-01,-0.14902422613002508,-0.3415694324696692,0.010961908992245252,-0.14902422613002508,-0.14902422613002508,-0.006371860950001786,-0.006371860950001786,-0.006371860950001786,-0.006371860950001786,-0.006371860950001786,-0.006371860950001786,0.0,0.0,0.0,-0.15539608708002686,-0.29
865,1922-02-01,-0.1486826407919536,-0.3220915293473195,0.034099369067038705,-0.1486826407919536,-0.1486826407919536,-0.00210631471850988,-0.00210631471850988,-0.00210631471850988,-0.00210631471850988,-0.00210631471850988,-0.00210631471850988,0.0,0.0,0.0,-0.15078895551046348,-0.39
866,1922-03-01,-0.14837411209950188,-0.33400036975563807,0.03730696072906097,-0.14837411209950188,-0.14837411209950188,0.015182044296685671,0.015182044296685671,0.015182044296685671,0.015182044296685671,0.015182044296685671,0.015182044296685671,0.0,0.0,0.0,-0.1331920678028162,-0.11
867,1922-04-01,-0.14803252676143036,-0.3229316401605645,0.034040557144101195,-0.14803252676143036,-0.14803252676143036,0.007727978913838904,0.007727978913838904,0.007727978913838904,0.007727978913838904,0.007727978913838904,0.007727978913838904,0.0,0.0,0.0,-0.14030454784759144,-0.2
868,1922-05-01,-0.1477019603052321,-0.328174892822243,0.03300300613684694,-0.1477019603052321,-0.1477019603052321,0.002071503676127988,0.002071503676127988,0.002071503676127988,0.002071503676127988,0.002071503676127988,0.002071503676127988,0.0,0.0,0.0,-0.14563045662910412,-0.27
869,1922-06-01,-0.14736037496716062,-0.346775345073357,0.024205231687749067,-0.14736037496716062,-0.14736037496716062,5.599756217800258e-05,5.599756217800258e-05,5.599756217800258e-05,5.599756217800258e-05,5.599756217800258e-05,5.599756217800258e-05,0.0,0.0,0.0,-0.14730437740498262,-0.24
870,1922-07-01,-0.14702980851096237,-0.3239169625863561,0.03380601614314312,-0.14702980851096237,-0.14702980851096237,0.00380648595094776,0.00380648595094776,0.00380648595094776,0.00380648595094776,0.00380648595094776,0.00380648595094776,0.0,0.0,0.0,-0.1432233225600146,-0.26
871,1922-08-01,-0.14668822317289085,-0.3248218879082224,0.03279191946943246,-0.14668822317289085,-0.14668822317289085,-0.003089462462551075,-0.003089462462551075,-0.003089462462551075,-0.003089462462551075,-0.003089462462551075,-0.003089462462551075,0.0,0.0,0.0,-0.14977768563544192,-0.27
872,1922-09-01,-0.14634663783481935,-0.3220892772524971,0.04181888796025158,-0.14634663783481935,-0.14634663783481935,0.003957366543365239,0.003957366543365239,0.003957366543365239,0.003957366543365239,0.003957366543365239,0.003957366543365239,0.0,0.0,0.0,-0.14238927129145412,-0.3
873,1922-10-01,-0.14601607137862108,-0.31856823052192884,0.03810069662394398,-0.14601607137862108,-0.14601607137862108,0.00930369939136555,0.00930369939136555,0.00930369939136555,0.00930369939136555,0.00930369939136555,0.00930369939136555,0.0,0.0,0.0,-0.13671237198725553,-0.29
874,1922-11-01,-0.14567448604054958,-0.32578568836057104,0.02959136245541465,-0.14567448604054958,-0.14567448604054958,-0.0004573628524009487,-0.0004573628524009487,-0.0004573628524009487,-0.0004573628524009487,-0.0004573628524009487,-0.0004573628524009487,0.0,0.0,0.0,-0.14613184889295053,-0.16
875,1922-12-01,-0.14534391958435133,-0.33399826114122855,0.030234803960873503,-0.14534391958435133,-0.14534391958435133,-0.006848651720082375,-0.006848651720082375,-0.006848651720082375,-0.006848651720082375,-0.006848651720082375,-0.006848651720082375,0.0,0.0,0.0,-0.1521925713044337,-0.2
876,1923-01-01,-0.14500233424627978,-0.32592670969332366,0.030318895460627222,-0.14500233424627978,-0.14500233424627978,-0.007710273042088167,-0.007710273042088167,-0.007710273042088167,-0.007710273042088167,-0.007710273042088167,-0.007710273042088167,0.0,0.0,0.0,-0.15271260728836794,-0.25
877,1923-02-01,-0.1446607489082083,-0.32644332241240337,0.023642915182076785,-0.1446607489082083,-0.1446607489082083,-0.004577884176257308,-0.004577884176257308,-0.004577884176257308,-0.004577884176257308,-0.004577884176257308,-0.004577884176257308,0.0,0.0,0.0,-0.1492386330844656,-0.39
878,1923-03-01,-0.14435222021575664,-0.3022629471738379,0.056873712072784126,-0.14435222021575664,-0.14435222021575664,0.016494270553140525,0.016494270553140525,0.016494270553140525,0.016494270553140525,0.016494270553140525,0.016494270553140525,0.0,0.0,0.0,-0.1278579496626161,-0.33
879,1923-04-01,-0.1440106348776851,-0.3074624101910293,0.05137413853186429,-0.1440106348776851,-0.1440106348776851,0.011349578303643651,0.011349578303643651,0.011349578303643651,0.011349578303643651,0.011349578303643651,0.011349578303643651,0.0,0.0,0.0,-0.13266105657404142,-0.35
880,1923-05-01,-0.14368006842148684,-0.3242056253167859,0.03695374364015494,-0.14368006842148684,-0.14368006842148684,0.00027667957343583484,0.00027667957343583484,0.00027667957343583484,0.00027667957343583484,0.00027667957343583484,0.00027667957343583484,0.0,0.0,0.0,-0.143403388848051,-0.27
881,1923-06-01,-0.14333848308341535,-0.31863505980759,0.04602772496982167,-0.14333848308341535,-0.14333848308341535,0.0003566558107093502,0.0003566558107093502,0.0003566558107093502,0.0003566558107093502,0.0003566558107093502,0.0003566558107093502,0.0,0.0,0.0,-0.142981827272706,-0.21
882,1923-07-01,-0.14300791662721707,-0.33704390479706514,0.035617275761893614,-0.14300791662721707,-0.14300791662721707,0.003780208875237724,0.003780208875237724,0.003780208875237724,0.003780208875237724,0.003780208875237724,0.003780208875237724,0.0,0.0,0.0,-0.13922770775197935,-0.29
883,1923-08-01,-0.14266633128914558,-0.34279390490585754,0.0228063718564522,-0.14266633128914558,-0.14266633128914558,-0.006199773854549128,-0.006199773854549128,-0.006199773854549128,-0.006199773854549128,-0.006199773854549128,-0.006199773854549128,0.0,0.0,0.0,-0.1488661051436947,-0.32
884,1923-09-01,-0.14232474595107408,-0.3208173019439275,0.04368736680575364,-0.14232474595107408,-0.14232474595107408,0.002716979732077864,0.002716979732077864,0.002716979732077864,0.002716979732077864,0.002716979732077864,0.002716979732077864,0.0,0.0,0.0,-0.13960776621899623,-0.26
885,1923-10-01,-0.1419941794948758,-0.309418805297183,0.04823550073941915,-0.1419941794948758,-0.1419941794948758,0.014272319523425102,0.014272319523425102,0.014272319523425102,0.014272319523425102,0.014272319523425102,0.014272319523425102,0.0,0.0,0.0,-0.1277218599714507,-0.19
886,1923-11-01,-0.1416525941568043,-0.30451421368061204,0.0395754575557828,-0.1416525941568043,-0.1416525941568043,0.00045190514180029655,0.00045190514180029655,0.00045190514180029655,0.00045190514180029655,0.00045190514180029655,0.00045190514180029655,0.0,0.0,0.0,-0.14120068901500402,-0.05
887,1923-12-01,-0.14132202770060606,-0.3438969272866833,0.020471601560880494,-0.14132202770060606,-0.14132202770060606,-0.008296190118373419,-0.008296190118373419,-0.008296190118373419,-0.008296190118373419,-0.008296190118373419,-0.008296190118373419,0.0,0.0,0.0,-0.1496182178189795,-0.1
888,1924-01-01,-0.14098044236253454,-0.3371625281139931,0.043842836037901164,-0.14098044236253454,-0.14098044236253454,-0.00906657465827545,-0.00906657465827545,-0.00906657465827545,-0.00906657465827545,-0.00906657465827545,-0.00906657465827545,0.0,0.0,0.0,-0.15004701702081,-0.18
889,1924-02-01,-0.14063885702446305,-0.3469732849405021,0.03229041668211347,-0.14063885702446305,-0.14063885702446305,-0.007000844986124508,-0.007000844986124508,-0.007000844986124508,-0.007000844986124508,-0.007000844986124508,-0.007000844986124508,0.0,0.0,0.0,-0.14763970201058757,-0.18
890,1924-03-01,-0.14031930945013807,-0.30978635187568615,0.04815644336909208,-0.14031930945013807,-0.14031930945013807,0.012783515254016229,0.012783515254016229,0.012783515254016229,0.012783515254016229,0.012783515254016229,0.012783515254016229,0.0,0.0,0.0,-0.12753579419612185,-0.07
891,1924-04-01,-0.13997772411206652,-0.31998252652028497,0.04838232806627504,-0.13997772411206652,-0.13997772411206652,0.0004049783916568578,0.0004049783916568578,0.0004049783916568578,0.0004049783916568578,0.0004049783916568578,0.0004049783916568578,0.0,0.0,0.0,-0.13957274572040967,-0.22
892,1924-05-01,-0.1396471576558683,-0.3072285760214153,0.03913141958675443,-0.1396471576558683,-0.1396471576558683,0.0054904274744269335,0.0054904274744269335,0.0054904274744269335,0.0054904274744269335,0.0054904274744269335,0.0054904274744269335,0.0,0.0,0.0,-0.13415673018144136,-0.1
893,1924-06-01,-0.1393055723177968,-0.3261280046465779,0.04967996179519828,-0.1393055723177968,-0.1393055723177968,-0.0005763833508812163,-0.0005763833508812163,-0.0005763833508812163,-0.0005763833508812163,-0.0005763833508812163,-0.0005763833508812163,0.0,0.0,0.0,-0.13988195566867803,-0.22
894,1924-07-01,-0.13897500586159853,-0.3021099055890562,0.05020362515517266,-0.13897500586159853,-0.13897500586159853,0.0037244464619396816,0.0037244464619396816,0.0037244464619396816,0.0037244464619396816,0.0037244464619396816,0.0037244464619396816,0.0,0.0,0.0,-0.13525055939965885,-0.21
895,1924-08-01,-0.13863342052352703,-0.32151460809660976,0.044937022909566304,-0.13863342052352703,-0.13863342052352703,0.0031672523051840275,0.0031672523051840275,0.0031672523051840275,0.0031672523051840275,0.0031672523051840275,0.0031672523051840275,0.0,0.0,0.0,-0.135466168218343,-0.3
896,1924-09-01,-0.13829183518545551,-0.3013763645105116,0.04082924619770038,-0.13829183518545551,-0.13829183518545551,0.006794678496823988,0.006794678496823988,0.006794678496823988,0.006794678496823988,0.006794678496823988,0.006794678496823988,0.0,0.0,0.0,-0.13149715668863152,-0.29
897,1924-10-01,-0.13796126872925726,-0.3161878576786577,0.042040372613039445,-0.13796126872925726,-0.13796126872925726,-0.000543317007318437,-0.000543317007318437,-0.000543317007318437,-0.000543317007318437,-0.000543317007318437,-0.000543317007318437,0.0,0.0,0.0,-0.1385045857365757,-0.32
898,1924-11-01,-0.13761968339118574,-0.30264590010179465,0.049998758207803626,-0.13761968339118574,-0.13761968339118574,-0.0025466643171469508,-0.0025466643171469508,-0.0025466643171469508,-0.0025466643171469508,-0.0025466643171469508,-0.0025466643171469508,0.0,0.0,0.0,-0.1401663477083327,-0.21
899,1924-12-01,-0.13728911693498752,-0.31126669993880773,0.03794102204744183,-0.13728911693498752,-0.13728911693498752,-0.004142571235513858,-0.004142571235513858,-0.004142571235513858,-0.004142571235513858,-0.004142571235513858,-0.004142571235513858,0.0,0.0,0.0,-0.1414316881705014,-0.37
900,1925-01-01,-0.13694753159691597,-0.3178262947580784,0.02984179758016531,-0.13694753159691597,-0.13694753159691597,-0.005054163638208843,-0.005054163638208843,-0.005054163638208843,-0.005054163638208843,-0.005054163638208843,-0.005054163638208843,0.0,0.0,0.0,-0.14200169523512482,-0.36
901,1925-02-01,-0.13660594625884448,-0.3231464012358357,0.041790607314201325,-0.13660594625884448,-0.13660594625884448,0.00041064433312393154,0.00041064433312393154,0.00041064433312393154,0.00041064433312393154,0.00041064433312393154,0.00041064433312393154,0.0,0.0,0.0,-0.13619530192572055,-0.4
902,1925-03-01,-0.13629741756639277,-0.30827686285108774,0.06419448153757829,-0.13629741756639277,-0.13629741756639277,0.013944384585138641,0.013944384585138641,0.013944384585138641,0.013944384585138641,0.013944384585138641,0.013944384585138641,0.0,0.0,0.0,-0.12235303298125413,-0.26
903,1925-04-01,-0.13595583222832122,-0.31564048406414064,0.047552085475625054,-0.13595583222832122,-0.13595583222832122,0.004078339128011025,0.004078339128011025,0.004078339128011025,0.004078339128011025,0.004078339128011025,0.004078339128011025,0.0,0.0,0.0,-0.1318774931003102,-0.24
904,1925-05-01,-0.135625265772123,-0.3154097490531965,0.049021381423470484,-0.135625265772123,-0.135625265772123,0.00380972491716678,0.00380972491716678,0.00380972491716678,0.00380972491716678,0.00380972491716678,0.00380972491716678,0.0,0.0,0.0,-0.13181554085495623,-0.24
905,1925-06-01,-0.1352836804340515,-0.3206399884208295,0.035331005225769166,-0.1352836804340515,-0.1352836804340515,-0.0002549721702594544,-0.0002549721702594544,-0.0002549721702594544,-0.0002549721702594544,-0.0002549721702594544,-0.0002549721702594544,0.0,0.0,0.0,-0.13553865260431097,-0.28
906,1925-07-01,-0.13495311397785326,-0.31299124579849485,0.04545268883907012,-0.13495311397785326,-0.13495311397785326,0.003788258376521291,0.003788258376521291,0.003788258376521291,0.003788258376521291,0.003788258376521291,0.003788258376521291,0.0,0.0,0.0,-0.13116485560133195,-0.24
907,1925-08-01,-0.13461152863978174,-0.30417446987133717,0.06158641216369779,-0.13461152863978174,-0.13461152863978174,3.42285834111636e-05,3.42285834111636e-05,3.42285834111636e-05,3.42285834111636e-05,3.42285834111636e-05,3.42285834111636e-05,0.0,0.0,0.0,-0.13457730005637059,-0.16
908,1925-09-01,-0.13426994330171024,-0.29861765931972994,0.05236837187216072,-0.13426994330171024,-0.13426994330171024,0.005316972479678183,0.005316972479678183,0.005316972479678183,0.005316972479678183,0.005316972479678183,0.005316972479678183,0.0,0.0,0.0,-0.12895297082203205,-0.13
909,1925-10-01,-0.13393937684551196,-0.29817432147790957,0.034439613770416065,-0.13393937684551196,-0.13393937684551196,0.004363187863494461,0.004363187863494461,0.004363187863494461,0.004363187863494461,0.004363187863494461,0.004363187863494461,0.0,0.0,0.0,-0.1295761889820175,-0.17
910,1925-11-01,-0.13359779150744044,-0.3122435557913124,0.039677506106593444,-0.13359779150744044,-0.13359779150744044,-0.0014576597979776562,-0.0014576597979776562,-0.0014576597979776562,-0.0014576597979776562,-0.0014576597979776562,-0.0014576597979776562,0.0,0.0,0.0,-0.1350554513054181,0.02
911,1925-12-01,-0.13326722505124222,-0.3173652183569209,0.03683373191776522,-0.13326722505124222,-0.13326722505124222,-0.005463481307796892,-0.005463481307796892,-0.005463481307796892,-0.005463481307796892,-0.005463481307796892,-0.005463481307796892,0.0,0.0,0.0,-0.1387307063590391,0.08
912,1926-01-01,-0.13292563971317067,-0.32121693014721386,0.034485884582701756,-0.13292563971317067,-0.13292563971317067,-0.006371860950002027,-0.006371860950002027,-0.006371860950002027,-0.006371860950002027,-0.006371860950002027,-0.006371860950002027,0.0,0.0,0.0,-0.1392975006631727,0.12
913,1926-02-01,-0.13258405437509918,-0.31923038192524145,0.05183672113447528,-0.13258405437509918,-0.13258405437509918,-0.0021063147185193783,-0.0021063147185193783,-0.0021063147185193783,-0.0021063147185193783,-0.0021063147185193783,-0.0021063147185193783,0.0,0.0,0.0,-0.13469036909361856,-0.1
914,1926-03-01,-0.1322755256826475,-0.2936384801493421,0.05352412135669006,-0.1322755256826475,-0.1322755256826475,0.01518204429668152,0.01518204429668152,0.01518204429668152,0.01518204429668152,0.01518204429668152,0.01518204429668152,0.0,0.0,0.0,-0.11709348138596598,0.09
915,1926-04-01,-0.13193394034457598,-0.3028894297180474,0.056201548874247435,-0.13193394034457598,-0.13193394034457598,0.00772797891385196,0.00772797891385196,0.00772797891385196,0.00772797891385196,0.00772797891385196,0.00772797891385196,0.0,0.0,0.0,-0.12420596143072402,-0.11
916,1926-05-01,-0.13160337388837773,-0.310080988706525,0.047431036570318955,-0.13160337388837773,-0.13160337388837773,0.0020715036761189574,0.0020715036761189574,0.0020715036761189574,0.0020715036761189574,0.0020715036761189574,0.0020715036761189574,0.0,0.0,0.0,-0.12953187021225876,-0.16
917,1926-06-01,-0.13126178855030624,-0.325389908675307,0.05462649375806708,-0.13126178855030624,-0.13126178855030624,5.5997562180424086e-05,5.5997562180424086e-05,5.5997562180424086e-05,5.5997562180424086e-05,5.5997562180424086e-05,5.5997562180424086e-05,0.0,0.0,0.0,-0.13120579098812582,-0.16
918,1926-07-01,-0.13093122209410796,-0.31500930487054507,0.06095930149228233,-0.13093122209410796,-0.13093122209410796,0.003806485950956809,0.003806485950956809,0.003806485950956809,0.003806485950956809,0.003806485950956809,0.003806485950956809,0.0,0.0,0.0,-0.12712473614315115,-0.22
919,1926-08-01,-0.13058963675603646,-0.31006798192597107,0.0483046681513569,-0.13058963675603646,-0.13058963675603646,-0.0030894624625605713,-0.0030894624625605713,-0.0030894624625605713,-0.0030894624625605713,-0.0030894624625605713,-0.0030894624625605713,0.0,0.0,0.0,-0.13367909921859703,-0.12
920,1926-09-01,-0.13024805141796497,-0.3024625778065558,0.04653128532156589,-0.13024805141796497,-0.13024805141796497,0.003957366543363814,0.003957366543363814,0.003957366543363814,0.003957366543363814,0.003957366543363814,0.003957366543363814,0.0,0.0,0.0,-0.12629068487460116,-0.14
921,1926-10-01,-0.1299174849617667,-0.3029019857907522,0.04858125378614469,-0.1299174849617667,-0.1299174849617667,0.009303699391367175,0.009303699391367175,0.009303699391367175,0.009303699391367175,0.009303699391367175,0.009303699391367175,0.0,0.0,0.0,-0.12061378557039952,-0.08
922,1926-11-01,-0.1295758996236952,-0.30432515308115754,0.05461685040388755,-0.1295758996236952,-0.1295758996236952,-0.0004573628524127611,-0.0004573628524127611,-0.0004573628524127611,-0.0004573628524127611,-0.0004573628524127611,-0.0004573628524127611,0.0,0.0,0.0,-0.13003326247610797,-0.06
923,1926-12-01,-0.12924533316749695,-0.3223355079963002,0.046488282734649604,-0.12924533316749695,-0.12924533316749695,-0.006848651720084763,-0.006848651720084763,-0.006848651720084763,-0.006848651720084763,-0.006848651720084763,-0.006848651720084763,0.0,0.0,0.0,-0.1360939848875817,-0.21
924,1927-01-01,-0.12890374782942543,-0.3211227959708233,0.04134272156845337,-0.12890374782942543,-0.12890374782942543,-0.0077102730421044095,-0.0077102730421044095,-0.0077102730421044095,-0.0077102730421044095,-0.0077102730421044095,-0.0077102730421044095,0.0,0.0,0.0,-0.13661402087152985,-0.28
925,1927-02-01,-0.12856216249135394,-0.30631613801096125,0.048734564772007674,-0.12856216249135394,-0.12856216249135394,-0.004577884176261682,-0.004577884176261682,-0.004577884176261682,-0.004577884176261682,-0.004577884176261682,-0.004577884176261682,0.0,0.0,0.0,-0.1331400466676156,-0.19
926,1927-03-01,-0.12825363379890223,-0.2832979459023223,0.08448534080632704,-0.12825363379890223,-0.12825363379890223,0.01649427055313837,0.01649427055313837,0.01649427055313837,0.01649427055313837,0.01649427055313837,0.01649427055313837,0.0,0.0,0.0,-0.11175936324576385,-0.33
927,1927-04-01,-0.12791204846083068,-0.30226026818432694,0.06102247889722771,-0.12791204846083068,-0.12791204846083068,0.011349578303671172,0.011349578303671172,0.011349578303671172,0.011349578303671172,0.011349578303671172,0.011349578303671172,0.0,0.0,0.0,-0.11656247015715951,-0.26
928,1927-05-01,-0.12758148200463246,-0.3088776162035773,0.05637667376373163,-0.12758148200463246,-0.12758148200463246,0.0002766795734263151,0.0002766795734263151,0.0002766795734263151,0.0002766795734263151,0.0002766795734263151,0.0002766795734263151,0.0,0.0,0.0,-0.12730480243120615,-0.2
929,1927-06-01,-0.12723989666656094,-0.31586785008735807,0.056656788784744366,-0.12723989666656094,-0.12723989666656094,0.0003566558106958657,0.0003566558106958657,0.0003566558106958657,0.0003566558106958657,0.0003566558106958657,0.0003566558106958657,0.0,0.0,0.0,-0.12688324085586508,-0.19
930,1927-07-01,-0.12690933021036266,-0.2943868515347266,0.06219901900202634,-0.12690933021036266,-0.12690933021036266,0.003780208875247398,0.003780208875247398,0.003780208875247398,0.003780208875247398,0.003780208875247398,0.003780208875247398,0.0,0.0,0.0,-0.12312912133511526,-0.16
931,1927-08-01,-0.12656774487229117,-0.31402799156500644,0.05072275081075805,-0.12656774487229117,-0.12656774487229117,-0.006199773854551197,-0.006199773854551197,-0.006199773854551197,-0.006199773854551197,-0.006199773854551197,-0.006199773854551197,0.0,0.0,0.0,-0.13276751872684237,-0.14
932,1927-09-01,-0.12622615953421967,-0.308912907244884,0.058186803893749625,-0.12622615953421967,-0.12622615953421967,0.0027169797320768054,0.0027169797320768054,0.0027169797320768054,0.0027169797320768054,0.0027169797320768054,0.0027169797320768054,0.0,0.0,0.0,-0.12350917980214286,-0.08
933,1927-10-01,-0.1258955930780214,-0.2926784052751593,0.06383249599691262,-0.1258955930780214,-0.1258955930780214,0.014272319523381038,0.014272319523381038,0.014272319523381038,0.014272319523381038,0.014272319523381038,0.014272319523381038,0.0,0.0,0.0,-0.11162327355464036,-0.02
934,1927-11-01,-0.1255540077399499,-0.3064938300202756,0.05205495159503275,-0.1255540077399499,-0.1255540077399499,0.00045190514179694767,0.00045190514179694767,0.00045190514179694767,0.00045190514179694767,0.00045190514179694767,0.00045190514179694767,0.0,0.0,0.0,-0.12510210259815296,-0.05
935,1927-12-01,-0.12522344128375165,-0.31938489018728244,0.040370716357393005,-0.12522344128375165,-0.12522344128375165,-0.008296190118378646,-0.008296190118378646,-0.008296190118378646,-0.008296190118378646,-0.008296190118378646,-0.008296190118378646,0.0,0.0,0.0,-0.1335196314021303,-0.25
936,1928-01-01,-0.12488185594568013,-0.30230090366879114,0.04991932673896083,-0.12488185594568013,-0.12488185594568013,-0.009066574658282405,-0.009066574658282405,-0.009066574658282405,-0.009066574658282405,-0.009066574658282405,-0.009066574658282405,0.0,0.0,0.0,-0.13394843060396253,-0.05
937,1928-02-01,-0.12454027060760862,-0.2954124165824459,0.05751169914205396,-0.12454027060760862,-0.12454027060760862,-0.00700084498611597,-0.00700084498611597,-0.00700084498611597,-0.00700084498611597,-0.00700084498611597,-0.00700084498611597,0.0,0.0,0.0,-0.13154111559372458,-0.1
938,1928-03-01,-0.12422072303328366,-0.2873998627506304,0.0684476406947274,-0.12422072303328366,-0.12422072303328366,0.012783515254019344,0.012783515254019344,0.012783515254019344,0.012783515254019344,0.012783515254019344,0.012783515254019344,0.0,0.0,0.0,-0.11143720777926432,-0.23
939,1928-04-01,-0.12387913769521212,-0.3053766784675926,0.06147289351780019,-0.12387913769521212,-0.12387913769521212,0.0004049783916720191,0.0004049783916720191,0.0004049783916720191,0.0004049783916720191,0.0004049783916720191,0.0004049783916720191,0.0,0.0,0.0,-0.12347415930354011,-0.24
940,1928-05-01,-0.12354857123901389,-0.300333695371788,0.061715063979852186,-0.12354857123901389,-0.12354857123901389,0.005490427474435097,0.005490427474435097,0.005490427474435097,0.005490427474435097,0.005490427474435097,0.005490427474435097,0.0,0.0,0.0,-0.1180581437645788,-0.17
941,1928-06-01,-0.12320698590094238,-0.2976074230839969,0.055344311020977636,-0.12320698590094238,-0.12320698590094238,-0.0005763833508784834,-0.0005763833508784834,-0.0005763833508784834,-0.0005763833508784834,-0.0005763833508784834,-0.0005763833508784834,0.0,0.0,0.0,-0.12378336925182086,-0.28
942,1928-07-01,-0.12287641944474414,-0.2961917406854258,0.06520231579795575,-0.12287641944474414,-0.12287641944474414,0.003724446461957241,0.003724446461957241,0.003724446461957241,0.003724446461957241,0.003724446461957241,0.003724446461957241,0.0,0.0,0.0,-0.1191519729827869,-0.16
943,1928-08-01,-0.12253483410667261,-0.2974517283470847,0.05906617719760818,-0.12253483410667261,-0.12253483410667261,0.00316725230517619,0.00316725230517619,0.00316725230517619,0.00316725230517619,0.00316725230517619,0.00316725230517619,0.0,0.0,0.0,-0.11936758180149643,-0.19
944,1928-09-01,-0.12219324876860112,-0.2873751532606073,0.07185612996783572,-0.12219324876860112,-0.12219324876860112,0.006794678496822948,0.006794678496822948,0.006794678496822948,0.006794678496822948,0.006794678496822948,0.006794678496822948,0.0,0.0,0.0,-0.11539857027177818,-0.15
945,1928-10-01,-0.12186268231240284,-0.297933951393881,0.06153341409716106,-0.12186268231240284,-0.12186268231240284,-0.0005433170073293408,-0.0005433170073293408,-0.0005433170073293408,-0.0005433170073293408,-0.0005433170073293408,-0.0005433170073293408,0.0,0.0,0.0,-0.12240599931973219,-0.18
946,1928-11-01,-0.12152109697433135,-0.30198837030760173,0.050640604770915254,-0.12152109697433135,-0.12152109697433135,-0.0025466643171701588,-0.0025466643171701588,-0.0025466643171701588,-0.0025466643171701588,-0.0025466643171701588,-0.0025466643171701588,0.0,0.0,0.0,-0.1240677612915015,-0.11
947,1928-12-01,-0.12119053051813311,-0.2965631877528239,0.06336491439424613,-0.12119053051813311,-0.12119053051813311,-0.0041425712355100544,-0.0041425712355100544,-0.0041425712355100544,-0.0041425712355100544,-0.0041425712355100544,-0.0041425712355100544,0.0,0.0,0.0,-0.12533310175364318,-0.14
948,1929-01-01,-0.12084894518006158,-0.28382296695540865,0.05645197782444248,-0.12084894518006158,-0.12084894518006158,-0.00505416363822546,-0.00505416363822546,-0.00505416363822546,-0.00505416363822546,-0.00505416363822546,-0.00505416363822546,0.0,0.0,0.0,-0.12590310881828704,-0.42
949,1929-02-01,-0.12050735984199007,-0.2971231488451686,0.06247163018128042,-0.12050735984199007,-0.12050735984199007,0.00041064433313654954,0.00041064433313654954,0.00041064433313654954,0.00041064433313654954,0.00041064433313654954,0.00041064433313654954,0.0,0.0,0.0,-0.12009671550885352,-0.49
950,1929-03-01,-0.1201988311495384,-0.2826498693360975,0.06959411713066185,-0.1201988311495384,-0.1201988311495384,0.013944384585134811,0.013944384585134811,0.013944384585134811,0.013944384585134811,0.013944384585134811,0.013944384585134811,0.0,0.0,0.0,-0.1062544465644036,-0.31
